,vignette_name,generation_number,response,reflection_score,id
2578,6,5,Brad can dance to keep himself warm.,0.3933333333333333,86
2579,1,1,He will try to get the money from strangers.,0.9833333333333333,87
2580,1,2,He will take out a loan.,0.9833333333333333,87
2581,1,3,He will steal the medication.,0.7833333333333333,87
2582,1,4,He will ask family or friends for help.,1.0,87
2583,1,5,He will call her insurance company.,0.9666666666666667,87
2584,2,1,He will ask someone for a ride.,0.95,87
2585,2,2,He will miss his flight and go home.,0.9833333333333333,87
2586,2,3,He will try to get an Uber.,0.9833333333333333,87
2587,2,4,He will try to fix his car.,0.7833333333333333,87
2588,2,5,He will go on foot.,0.9,87
2589,3,1,Brian will recount the money in the register.,1.0,87
2590,3,2,He will look for any missing money in the bakery.,0.9833333333333333,87
2591,3,3,Brian will check who worked that and call the staff to see if they have any idea.,0.9833333333333333,87
2592,3,4,Brian will check the receipts.,0.9666666666666667,87
2593,3,5,Brian will call the manager and tell what has happened.,1.0,87
2594,4,1,She will ask someone else for their phone to try and call her friend.,1.0,87
2595,4,2,She will ask someone if she can pass without a card.,0.8666666666666667,87
2596,4,3,She will sneak in.,0.6333333333333333,87
2597,4,4,She will steal someone's membership card.,0.18333333333333332,87
2598,4,5,She will wait until her friend finishes and look for her.,0.9,87
2599,5,1,She will copy someone's assignment.,0.7833333333333333,87
2600,5,2,She will tell teacher what happened,0.95,87
2601,5,3,She will call her mom to bring her homework,0.9666666666666667,87
2602,5,4,She will lie to the teacher to not get in trouble.,0.7166666666666667,87
2603,5,5,She will skip class.,0.85,87
2604,6,1,He will try to make a fire.,1.0,87
2605,6,2,He will look for food and water.,0.9666666666666667,87
2606,6,3,He will cuddle with his friends to stay warm.,0.95,87
2607,6,4,He will abandon his friends and look for help.,0.5166666666666667,87
2608,6,5,He will go wander on his own.,0.5,87
2609,1,1,Buy medicine,0.8233333333333334,88
2610,1,2,Insurance claim,0.7833333333333333,88
2611,1,3,Hospitalised,1.0,88
2612,1,4,Take treatment,0.7933333333333333,88
2613,1,5,Buy expensive medicine,0.8,88
2614,2,1,Act fast,0.8033333333333333,88
2615,2,2,Recall,0.8333333333333334,88
2616,2,3,Drive fast,0.83,88
2617,2,4,Ask others help,0.9166666666666666,88
2618,2,5,Quick,0.8233333333333334,88
2619,3,1,Recall,0.8966666666666666,88
2620,3,2,Identify,0.8266666666666667,88
2621,3,3,Search,0.8533333333333334,88
2622,3,4,Analysis,0.8366666666666667,88
2623,3,5,Think well,0.7866666666666666,88
2624,4,1,Slow performance,0.8933333333333333,88
2625,4,2,Pin the problem,0.9,88
2626,4,3,Identify the solution,0.7566666666666667,88
2627,4,4,Conduct analysis,0.89,88
2628,4,5,Advanced,0.8633333333333333,88
2629,5,1,Re write,0.8066666666666666,88
2630,5,2,Shout,0.62,88
2631,5,3,Re write,0.9933333333333333,88
2632,5,4,Re write,0.9966666666666667,88
2633,5,5,Re write,0.9866666666666667,88
2634,6,1,Brave,0.8633333333333333,88
2635,6,2,Happy,0.8733333333333333,88
2636,6,3,Energy,0.8766666666666667,88
2637,6,4,Fast,0.86,88
2638,6,5,Recall,0.79,88
2639,1,1,"do crowd source funding (gofundme, etc)",0.9233333333333333,89
2640,1,2,contact her MD,1.0,89
2641,1,3,contact the pharmacy,1.0,89
2642,1,4,contact relatives/friends,1.0,89
2643,1,5,get a loan,0.7733333333333333,89
2644,2,1,call for tow truck,0.89,89
2645,2,2,call for rental/Uber/similar,1.0,89
2646,2,3,call friend/relatives,0.8633333333333333,89
2647,2,4,call his airline,0.7733333333333333,89
2648,2,5,call mechanic,1.0,89
2649,3,1,Contact the cash register employees for that day,1.0,89
2650,3,2,Recount money in register 2 more times,1.0,89
2651,3,3,"Look all around register (floor, counter, etc)",1.0,89
2652,3,4,Check register tape,1.0,89
2653,3,5,Contact manager,0.9566666666666667,89
2654,4,1,ask gym to let her use their phone to contact friend,1.0,89
2655,4,2,renew membership,0.8533333333333334,89
2656,4,3,leave message with gym for the friend,0.8866666666666667,89
2657,4,4,"return to work, get phone & call friend",0.8733333333333333,89
2658,4,5,wait at gym for friend,0.77,89
2659,5,1,Contact her mother by the fastest means,1.0,89
2660,5,2,Return home to look for the assignment,0.9233333333333333,89
2661,5,3,Check her computer for a digital file of her assignment,1.0,89
2662,5,4,Speak with her teacher,0.8766666666666667,89
2663,5,5,Call home to see if anyone else is there,0.9766666666666667,89
2664,6,1,contact emergency services via phone (US & Canadian),1.0,89
2665,6,2,phone relatives/friends,1.0,89
2666,6,3,build a fire,0.9666666666666667,89
2667,6,4,check immediate area for possible shelter,1.0,89
2668,6,5,check immediate area for water & food,0.9833333333333333,89
2669,1,1,let her die,0.5166666666666667,90
2670,1,2,ask a doctor for help,0.8233333333333334,90
2671,1,3,ask a pharmacist for help,0.8033333333333333,90
2672,1,4,apply for medicaid,0.8233333333333334,90
2673,1,5,rob a pharmacy,0.07,90
2674,2,1,call a towing company,0.8033333333333333,90
2675,2,2,cancel the trip,0.75,90
2676,2,3,wait for help ,0.84,90
2677,2,4,abandon his car and hitch a ride,0.3433333333333333,90
2678,2,5,abandon his car and call for a ride,0.44333333333333336,90
2679,3,1,work overtime to make up for it,0.8033333333333333,90
2680,3,2,repay the balance himself,0.69,90
2681,3,3,tell the manager that they were robbed,0.1,90
2682,3,4,go home saying he is sick,0.41333333333333333,90
2683,3,5,quit job,0.63,90
2684,4,1,buy a membership,0.6966666666666667,90
2685,4,2,leave,0.5066666666666667,90
2686,4,3,wait and tell her friend the situation,0.88,90
2687,4,4,tell gym staff that she forgot her membership id,0.6133333333333333,90
2688,4,5,wait for her friend and tell her that she was called back to work,0.33,90
2689,5,1,call mom to bring homework,0.95,90
2690,5,2,fake being sick and go home,0.5066666666666667,90
2691,5,3,tell her teacher the situation,0.98,90
2692,5,4,text mom to bring her homework,0.8833333333333333,90
2693,5,5,ask her mom to call her teacher to explain what happened,0.9033333333333333,90
2694,6,1,drink his own urine,0.42,90
2695,6,2,eat plants,0.94,90
2696,6,3,eat berries,0.9566666666666667,90
2697,6,4,kill and eat animals,0.6733333333333333,90
2698,6,5,try to start a fire,0.96,90
2699,1,1, Corporate Accounting Department in the month-end ,0.7966666666666666,91
2700,1,2,"their plans include coverage for over 3,000 drugs so you",0.8,91
2701,1,3,need at an affordable rate. Use Cigna's online tool to find,0.82,91
2702,1,4,Preferred pharmacy: Refers to a smaller number of pharmacies,0.8833333333333333,91
2703,1,5, lower cost for your medication. ,0.85,91
2704,2,1,but his car breaks down on the highway,0.83,91
2705,2,2,"busy intersection, and knows he needs to get ",0.7933333333333333,91
2706,2,3,He leaves with plenty of time to make it there,0.7033333333333334,91
2707,2,4,ar near a busy intersection and knows he needs to get to airport soon,0.85,91
2708,2,5,", We are planning our trip to Botswana ",0.81,91
2709,3,1, knows he needs to get to airport soon if he is going to catch ,0.8066666666666666,91
2710,3,2,realizes that $50.75 is missing from the register,0.8,91
2711,3,3,This module will explain the basics of the balance sheet,0.83,91
2712,3,4, the company's obligations ,0.8566666666666667,91
2713,3,5, Corporate Accounting Department in the month-end ,0.8666666666666667,91
2714,4,1,Drink plenty of water:,0.85,91
2715,4,2,Exercise each day,0.8366666666666667,91
2716,4,3,Find an accountability partner:,0.81,91
2717,4,4,The study goes on to recommend that those who sit daily,0.92,91
2718,4,5,Stretch: Do a variety of stretches to open up the spine and,0.9066666666666666,91
2719,5,1,Stolen Backpack. It is possible that your backpack can be stolen on the day the assignment is due. ...,0.8366666666666667,91
2720,5,2,Forgot my backpack in my Dad's car and he is out of town,0.8566666666666667,91
2721,5,3,A close relative died,0.7933333333333333,91
2722,5,4,Be honest and tell the truth as it is.,0.8166666666666667,91
2723,5,5,Fake period,0.8166666666666667,91
2724,6,1,Stop and rest when you start to feel tired.,0.7266666666666667,91
2725,6,2,Your body can't hike hard and digest food at the same time,0.7266666666666667,91
2726,6,3,Make sure to drink enough water to avoid dehydration,0.8633333333333333,91
2727,6,4,Stop and fix small problems while they are still small. ,0.8333333333333334,91
2728,6,5, Don't wait until you are exhausted.,0.8966666666666666,91
2729,1,1,Ask people for money,0.6666666666666666,92
2730,1,2,Not get the medication,0.3,92
2731,1,3,steal the medication,0.11666666666666667,92
2732,1,4,apply for assistance,0.7333333333333333,92
2733,1,5,look for alternative treatments,0.4666666666666667,92
2734,2,1,Call a tow truck,0.94,92
2735,2,2,Call a taxi,0.6333333333333333,92
2736,2,3,Ask a friend to pick him up,0.74,92
2737,2,4,Hitchhike,0.08,92
2738,2,5,Call an emergency number,0.51,92
2739,3,1,Lie on the balance,0.03333333333333333,92
2740,3,2,Use his own money to balance the register,0.4,92
2741,3,3,let everyone work overtime,0.4666666666666667,92
2742,3,4,find out who took the money,0.9,92
2743,3,5,quit his job,0.13333333333333333,92
2744,4,1,Leave the gym,0.35,92
2745,4,2,buy a new membership,0.8333333333333334,92
2746,4,3,wait for her friend to show up,0.9,92
2747,4,4,sneak into the racquetball room,0.11666666666666667,92
2748,4,5,harass the employee at the gym,0.1,92
2749,5,1,Tell the teacher what happened,0.9,92
2750,5,2,skip class,0.28,92
2751,5,3,copy the assignment from someone else,0.15,92
2752,5,4,Make up a different reason,0.2,92
2753,5,5,scramble to finish before class.,0.3233333333333333,92
2754,6,1,hunt animals for food,0.5533333333333333,92
2755,6,2,look for clean water,0.8666666666666667,92
2756,6,3,build a fire,0.9733333333333334,92
2757,6,4,look for plants to eat,0.8333333333333334,92
2758,6,5,Try to huddle for warmth,0.6333333333333333,92
2759,1,1,Start a fundraiser,0.81,93
2760,1,2,Ask family or friends for money,0.8366666666666667,93
2761,1,3,Get a second insurance policy,0.7566666666666667,93
2762,1,4,Take out a Care Credit card to pay for it,0.7933333333333333,93
2763,1,5,Take out a personal loan,0.8,93
2764,2,1,Call a friend to help him take care of the car,0.9033333333333333,93
2765,2,2,Abandon his car and take an Uber,0.22666666666666666,93
2766,2,3,Accept his fate and miss the flight,0.7033333333333334,93
2767,2,4,Call a tow truck and have them drop him off,0.5033333333333333,93
2768,2,5,Call his parents for help,0.8866666666666667,93
2769,3,1,Count it again to be sure,1.0,93
2770,3,2,Look around for any missplaced deposits etc.,0.95,93
2771,3,3,Call and ask other staff if they know anything about it,0.8233333333333334,93
2772,3,4,Inform the manager in advance and ask for advice,0.7333333333333333,93
2773,3,5,Take the tip jar money,0.33666666666666667,93
2774,4,1,Pay her membership so she can go in,0.8766666666666667,93
2775,4,2,Ask staff to communicate this to the friend,0.7266666666666667,93
2776,4,3,Go back to the office and call her,0.8133333333333334,93
2777,4,4,Do nothing and leave,0.33666666666666667,93
2778,4,5,Ask to borrow a phone at the gym,0.7066666666666667,93
2779,5,1,Tell her teacher what happened,0.99,93
2780,5,2,Call her mom and ask her to bring it,0.9566666666666667,93
2781,5,3,Have her mom write a letter with her late homework,0.8533333333333334,93
2782,5,4,Do nothing and lose credit,0.44666666666666666,93
2783,5,5,Make up a lie about it,0.21,93
2784,6,1,Try to make a phone call,1.0,93
2785,6,2,Try to set off some signals for them to be found,0.97,93
2786,6,3,Try to navigate out of the woods,0.9833333333333333,93
2787,6,4,Build a fire for food and warmth,0.9633333333333334,93
2788,6,5,Pool their resources to help each other survive,0.9466666666666667,93
2789,1,1,Rob a bank to get the money needed to pay for the medication,0.0033333333333333335,94
2790,1,2,Start selling drugs to get the money needed,0.25333333333333335,94
2791,1,3,try to find a legal side job he can do temporarily ,0.7833333333333333,94
2792,1,4,let his wife die,0.016666666666666666,94
2793,1,5,take out a loan to pay for the meds,0.43,94
2794,2,1,call a tow truck and get a taxi,0.97,94
2795,2,2,call a friend or family member for help,0.9733333333333334,94
2796,2,3,miss the flight and just miss out on the trip,0.5666666666666667,94
2797,2,4,flag down people and try to get help,0.6866666666666666,94
2798,2,5,call an uber,0.9333333333333333,94
2799,3,1,figure out where the money went and recover it,0.9666666666666667,94
2800,3,2,accuse the least trusted person at work of theft,0.23333333333333334,94
2801,3,3,replace the money out of his own pocket,0.18666666666666668,94
2802,3,4,just leave it as is and let people work overtime,0.8666666666666667,94
2803,3,5,fudge the books for the day and make it look like nothing is missing,0.04,94
2804,4,1,renew her membership,0.8666666666666667,94
2805,4,2,ask if she can use the gym phone to contact her friend,0.8,94
2806,4,3,wait for her friend to arrive and then explain the situation,0.3333333333333333,94
2807,4,4,just leave and pretend she thought they were supposed to play another time or day,0.03333333333333333,94
2808,4,5,try to seduce or manipulate the person checking membership ids into letting her in just this one time,0.07,94
2809,5,1,explain what happened to the teacher,0.8166666666666667,94
2810,5,2,call her mom and see if she can bring it to school,0.95,94
2811,5,3,try to just bring it in the next day,0.85,94
2812,5,4,just accept the 0 and move on with life,0.6333333333333333,94
2813,5,5,fake being sick and go home then bring it in later,0.35,94
2814,6,1,setup shelter ,0.9,94
2815,6,2,set traps for animals ,0.79,94
2816,6,3,start gathering edible plants,0.8833333333333333,94
2817,6,4,kill and eat his friends before they can eat him,0.11333333333333333,94
2818,6,5,stay put and wait for help,0.9833333333333333,94
2819,1,1,sell some things to raise the money,0.9833333333333333,95
2820,1,2,take on part time work,0.8333333333333334,95
2821,1,3,ask friends and family for help,0.9333333333333333,95
2822,1,4,use something like go fund me to raise the money,0.7666666666666667,95
2823,1,5,see if they can find a generic brand that is cheaper,0.9833333333333333,95
2824,2,1,try to catch a taxi,0.5666666666666667,95
2825,2,2,call a ride sharing service,0.9333333333333333,95
2826,2,3,call someone who lives in the area and ask for a ride,0.9,95
2827,2,4,hitchhike,0.23333333333333334,95
2828,2,5,try to repair the car,0.7666666666666667,95
